,name,url,world_ranking,world_tour_ranking,age,birthdate,hand,place_of_birth,height,current_residence,language
339,HUNG Shau Jung,https://bwfbadminton.com/player/84795/hung-shau-jung,-,-,14,26/04/2006,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
340,HUNG Yi-Ting,https://bwfbadminton.com/player/80795/hung-yi-ting,-,-,23,04/05/1997,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
341,HUNG Tzu Wei,https://bwfbadminton.com/player/69994/hung-tzu-wei,-,-,22,19/11/1997,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
342,HUNG Jin-Yi,https://bwfbadminton.com/player/70094/hung-jin-yi,-,-,25,03/04/1995,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
343,HUNG Chun Chung,https://bwfbadminton.com/player/92174/hung-chun-chung,-,-,25,17/12/1994,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
344,Shuo  Chun HUNG,https://bwfbadminton.com/player/80920/shuo-chun-hung,-,-,23,13/11/1996,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
345,Long Bin HUNG,https://bwfbadminton.com/player/92270/long-bin-hung,-,-,22,12/08/1998,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
346,HUNG En-Tzu,https://bwfbadminton.com/player/62639/hung-en-tzu,-,-,19,06/07/2001,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
347,JHAN He Sian,https://bwfbadminton.com/player/92966/jhan-he-sian,-,-,23,29/08/1997,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
348,JHENG Yu Lun,https://bwfbadminton.com/player/63418/jheng-yu-lun,-,-,14,19/05/2006,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
349,JHENG Ruei Cheng,https://bwfbadminton.com/player/57733/jheng-ruei-cheng,-,-,18,20/06/2002,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
350,JHENG Yu Chieh,https://bwfbadminton.com/player/82732/jheng-yu-chieh,-,0,14,19/05/2006,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
351,Shih Jyun JHOU,https://bwfbadminton.com/player/95776/shih-jyun-jhou,-,-,22,31/03/1998,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
352,JHUANG Yu-Fong,https://bwfbadminton.com/player/77328/jhuang-yu-fong,-,-,19,08/02/2001,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
353,JIAN Hong Ru,https://bwfbadminton.com/player/70592/jian-hong-ru,-,-,23,25/04/1997,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
354,JIAN You-Cheng,https://bwfbadminton.com/player/88005/jian-you-cheng,-,-,18,12/04/2002,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
355,JIAN Wan Ting,https://bwfbadminton.com/player/71899/jian-wan-ting,-,-,22,27/12/1997,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
356,JIAN You Cheng,https://bwfbadminton.com/player/58340/jian-you-cheng,-,-,18,12/04/2002,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
357,JIANG Pin-Yue,https://bwfbadminton.com/player/68918/jiang-pin-yue,445,-,19,01/06/2001,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
358,JIANG Yi-Hua,https://bwfbadminton.com/player/71769/jiang-yi-hua,147,-,19,14/12/2000,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
359,JOU Yu Ling,https://bwfbadminton.com/player/82797/jou-yu-ling,-,-,46,08/01/1974,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
360,JUANG Tz-Ren,https://bwfbadminton.com/player/93018/juang-tz-ren,205,-,20,02/06/2000,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
361,KAN Chao Yu,https://bwfbadminton.com/player/90973/kan-chao-yu,205,-,26,20/04/1994,N/A,"Taipei, Taiwan",Chinese,Chinese,"Mandarin, English"
362,KANG Chia Yi,https://bwfbadminton.com/player/1120/kang-chia-yi,-,-,56,12/10/1963,Right Handed,163.00cm,Chinese,Chinese,"Mandarin, English"
363,KAO Ping-Yen,https://bwfbadminton.com/player/99007/kao-ping-yen,-,-,18,09/06/2002,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
364,KAO Hong En,https://bwfbadminton.com/player/85872/kao-hong-en,-,-,17,21/05/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
365,KAO Lien Chieh,https://bwfbadminton.com/player/56732/kao-lien-chieh,-,-,18,23/02/2002,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
366,KO TZU YANG,https://bwfbadminton.com/player/70602/ko-tzu-yang,-,-,16,25/01/2004,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
367,KO Chang-Jui,https://bwfbadminton.com/player/59344/ko-chang-jui,-,-,14,07/01/2006,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
368,KUO Kuan Lin,https://bwfbadminton.com/player/59077/kuo-kuan-lin,-,-,16,03/02/2004,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
369,KUO Hui Hsin,https://bwfbadminton.com/player/72706/kuo-hui-hsin,-,-,17,08/04/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
370,KUO Hsin Yun,https://bwfbadminton.com/player/56866/kuo-hsin-yun,-,-,20,10/02/2000,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
371,KUO Ching-Hung,https://bwfbadminton.com/player/76854/kuo-ching-hung,-,-,25,19/01/1995,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
372,KUO Liang,https://bwfbadminton.com/player/60128/kuo-liang,-,-,19,21/02/2001,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
373,KUO Yen Chi,https://bwfbadminton.com/player/55570/kuo-yen-chi,-,-,19,05/12/2000,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
374,KUO Yu  Wen,https://bwfbadminton.com/player/86442/kuo-yu-wen,68,-,-,N/A,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
375,KUO Li-Chun,https://bwfbadminton.com/player/71959/kuo-li-chun,-,-,16,17/09/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
376,LAI Yi-Cheng,https://bwfbadminton.com/player/86852/lai-yi-cheng,-,-,21,18/12/1998,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
377,LAI Guo Xun,https://bwfbadminton.com/player/92478/lai-guo-xun,-,-,16,15/10/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
378,LAI Chen Jui,https://bwfbadminton.com/player/66620/lai-chen-jui,-,-,15,11/03/2005,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
379,LAI Ta-Nien,https://bwfbadminton.com/player/62838/lai-ta-nien,-,-,21,17/02/1999,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
380,LAI Chun Lin,https://bwfbadminton.com/player/90982/lai-chun-lin,-,-,16,21/11/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
381,Yun-Wei LAI,https://bwfbadminton.com/player/63169/yun-wei-lai,-,-,20,28/02/2000,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
382,Chien-Liang LAI,https://bwfbadminton.com/player/76700/chien-liang-lai,-,-,20,07/10/1999,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
383,LAI Chien Cheng,https://bwfbadminton.com/player/51611/lai-chien-cheng,-,-,34,11/09/1985,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
384,LAI Yu-Hua,https://bwfbadminton.com/player/97114/lai-yu-hua,-,-,24,21/08/1996,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
385,LAI Po Yu,https://bwfbadminton.com/player/84196/lai-po-yu,-,-,14,01/02/2006,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
386,LAI Tzu Yu,https://bwfbadminton.com/player/69217/lai-tzu-yu,-,-,17,14/02/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
387,LAI Chia Wen,https://bwfbadminton.com/player/15711/lai-chia-wen,-,-,35,20/08/1985,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
388,LAI Pin Da,https://bwfbadminton.com/player/61556/lai-pin-da,-,-,17,04/01/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
389,LAI Ching Huei,https://bwfbadminton.com/player/80609/lai-ching-huei,-,-,17,01/02/2003,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
390,I-Ting LAI,https://bwfbadminton.com/player/68667/i-ting-lai,-,-,21,13/10/1998,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
391,LAN Pin-Yin,https://bwfbadminton.com/player/77587/lan-pin-yin,-,-,17,10/10/2002,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
392,LAN Wei Hsaing,https://bwfbadminton.com/player/94985/lan-wei-hsaing,-,-,26,18/06/1994,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
393,LEE Yu-Yun,https://bwfbadminton.com/player/81127/lee-yu-yun,-,-,17,15/11/2002,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
394,Hsuan Ming LEE,https://bwfbadminton.com/player/96968/hsuan-ming-lee,-,-,25,31/01/1995,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
395,LEE Chia-Han,https://bwfbadminton.com/player/90305/lee-chia-han,-,-,23,05/11/1996,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
396,LEE Wei Ting,https://bwfbadminton.com/player/96993/lee-wei-ting,-,839,18,08/02/2002,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
397,LEE Chun Hsien,https://bwfbadminton.com/player/70425/lee-chun-hsien,-,-,18,02/10/2001,N/A,163.00cm,Chinese,Chinese,"Mandarin, English"
398,LEE Chia Hsin,https://bwfbadminton.com/player/76717/lee-chia-hsin,-,-,23,11/05/1997,Right Handed,Taipei,171.00cm,171.00cm,Chinese and English
399,LEE Hsin Chieh,https://bwfbadminton.com/player/90461/lee-hsin-chieh,-,-,19,06/10/2000,N/A,Taipei,171.00cm,171.00cm,Chinese and English
400,LEE Sheng Mu,https://bwfbadminton.com/player/52931/lee-sheng-mu,-,-,33,03/10/1986,Right Handed,"Taipei, Taiwan",179.00cm,179.00cm,Chinese
401,LEE Jhe-Huei,https://bwfbadminton.com/player/99102/lee-jhe-huei,-,-,26,20/03/1994,Right Handed,Taiwan,180.00cm,180.00cm,Chinese
402,LEE Yu-Hsuan,https://bwfbadminton.com/player/75174/lee-yu-hsuan,-,-,16,16/10/2003,N/A,Taiwan,180.00cm,180.00cm,Chinese
403,LEE Yi Lin,https://bwfbadminton.com/player/72780/lee-yi-lin,-,-,22,15/10/1997,N/A,Taiwan,180.00cm,180.00cm,Chinese
404,Chia Hao LEE,https://bwfbadminton.com/player/59322/chia-hao-lee,-,-,21,04/06/1999,N/A,Taiwan,180.00cm,180.00cm,Chinese
405,LEE Yen-Yu,https://bwfbadminton.com/player/65427/lee-yen-yu,779,-,26,06/09/1993,N/A,Taiwan,180.00cm,180.00cm,Chinese
406,LEE Po-Chen,https://bwfbadminton.com/player/91668/lee-po-chen,-,-,20,17/01/2000,N/A,Taiwan,180.00cm,180.00cm,Chinese
407,LEE Chang Lung,https://bwfbadminton.com/player/71034/lee-chang-lung,-,-,15,22/12/2004,N/A,Taiwan,180.00cm,180.00cm,Chinese
408,LEE Yang,https://bwfbadminton.com/player/69448/lee-yang,-,-,25,12/08/1995,Right Handed,Taipei,Kaohsiung City,Kaohsiung City,Chinese
409,Fang-Chih LEE,https://bwfbadminton.com/player/57424/fang-chih-lee,-,-,22,20/09/1997,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
410,LEE Deng-Yang,https://bwfbadminton.com/player/82374/lee-deng-yang,-,-,16,02/12/2003,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
411,LEE Fang Yu,https://bwfbadminton.com/player/96012/lee-fang-yu,-,-,40,01/01/1980,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
412,Mei-Ying LEE,https://bwfbadminton.com/player/93920/mei-ying-lee,-,-,60,26/09/1959,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
413,Jie Yi LEE,https://bwfbadminton.com/player/61795/jie-yi-lee,-,-,23,13/09/1996,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
414,LEE Chih Chen,https://bwfbadminton.com/player/77386/lee-chih-chen,-,34,22,03/01/1998,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
415,LEE Yu-Hua,https://bwfbadminton.com/player/82630/lee-yu-hua,-,34,14,16/03/2006,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
416,Hong Ming LEE,https://bwfbadminton.com/player/91960/hong-ming-lee,-,-,23,15/11/1996,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
417,LEE Lin,https://bwfbadminton.com/player/74403/lee-lin,-,-,18,19/03/2002,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
418,LEE Yu-Jui,https://bwfbadminton.com/player/86564/lee-yu-jui,-,-,12,05/03/2008,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
419,LEE Yen-Shao,https://bwfbadminton.com/player/62416/lee-yen-shao,-,-,16,15/03/2004,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
420,LEE Chung-Wei,https://bwfbadminton.com/player/60440/lee-chung-wei,-,-,21,21/04/1999,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
421,LEE Yueh,https://bwfbadminton.com/player/86767/lee-yueh,-,-,18,27/03/2002,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
422,LEE Chi-Jan,https://bwfbadminton.com/player/58456/lee-chi-jan,-,-,22,30/08/1998,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
423,Fang-Jen LEE,https://bwfbadminton.com/player/70231/fang-jen-lee,-,-,22,20/09/1997,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
424,LEI Ci Fu,https://bwfbadminton.com/player/98304/lei-ci-fu,-,-,14,02/09/2006,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
425,LI Feng Cheng,https://bwfbadminton.com/player/76444/li-feng-cheng,-,-,17,14/12/2002,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
426,LI Hui-Hsien,https://bwfbadminton.com/player/76683/li-hui-hsien,-,-,21,01/05/1999,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
427,LI Cheng-Tai,https://bwfbadminton.com/player/56405/li-cheng-tai,-,-,14,26/03/2006,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
428,LI Zi  Qing,https://bwfbadminton.com/player/91369/li-zi-qing,-,-,19,20/10/2000,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
429,LI Jia You,https://bwfbadminton.com/player/78103/li-jia-you,-,-,15,30/09/2004,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
430,JinYuan LI,https://bwfbadminton.com/player/72811/jinyuan-li,-,-,24,30/08/1996,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
431,Min Hsuan LI,https://bwfbadminton.com/player/68558/min-hsuan-li,-,-,24,21/07/1996,N/A,Taipei,Kaohsiung City,Kaohsiung City,Chinese
432,LI Yi-Jing,https://bwfbadminton.com/player/92300/li-yi-jing,-,-,22,03/09/1998,N/A,,Kaohsiung City,Kaohsiung City,Chinese
433,LI Tzu Pei,https://bwfbadminton.com/player/50367/li-tzu-pei,-,-,15,03/11/2004,N/A,,Kaohsiung City,Kaohsiung City,Chinese
434,LIAN Yu Xiang,https://bwfbadminton.com/player/92834/lian-yu-xiang,-,-,15,18/05/2005,N/A,,Kaohsiung City,Kaohsiung City,Chinese
435,LIANG Chun Ping,https://bwfbadminton.com/player/81514/liang-chun-ping,-,-,21,21/12/1998,N/A,,Kaohsiung City,Kaohsiung City,Chinese
436,LIANG Chun Ting,https://bwfbadminton.com/player/87377/liang-chun-ting,-,-,20,04/03/2000,N/A,,Kaohsiung City,Kaohsiung City,Chinese
437,LIANG Chia-Wei,https://bwfbadminton.com/player/75217/liang-chia-wei,994,-,20,27/07/2000,N/A,,Kaohsiung City,Kaohsiung City,Chinese
438,LIANG Jui Wei,https://bwfbadminton.com/player/67442/liang-jui-wei,-,-,40,01/01/1980,N/A,,Kaohsiung City,Kaohsiung City,Chinese
439,LIANG Ting Yu,https://bwfbadminton.com/player/93852/liang-ting-yu,-,-,22,03/01/1998,N/A,,Kaohsiung City,Kaohsiung City,Chinese
440,LIANG Tz-Ruei,https://bwfbadminton.com/player/62207/liang-tz-ruei,-,-,15,21/12/2004,N/A,,Kaohsiung City,Kaohsiung City,Chinese
441,Hua Chun LIANG,https://bwfbadminton.com/player/55919/hua-chun-liang,665,-,22,06/05/1998,N/A,,Kaohsiung City,Kaohsiung City,Chinese
442,LIAO Tzu Ying,https://bwfbadminton.com/player/77780/liao-tzu-ying,-,-,17,14/11/2002,N/A,,Kaohsiung City,Kaohsiung City,Chinese
443,Chun Yao LIAO,https://bwfbadminton.com/player/63010/chun-yao-liao,-,-,23,15/01/1997,N/A,,Kaohsiung City,Kaohsiung City,Chinese
444,LIAO Shu Sian,https://bwfbadminton.com/player/68854/liao-shu-sian,-,-,21,14/10/1998,N/A,,Kaohsiung City,Kaohsiung City,Chinese
445,LIAO Jui-Chi,https://bwfbadminton.com/player/92553/liao-jui-chi,-,-,12,30/11/2007,N/A,,Kaohsiung City,Kaohsiung City,Chinese
446,LIAO Po Yu,https://bwfbadminton.com/player/60829/liao-po-yu,-,-,17,28/01/2003,N/A,,Kaohsiung City,Kaohsiung City,Chinese
447,Chi-Hung LIAO,https://bwfbadminton.com/player/77983/chi-hung-liao,219,-,25,10/01/1995,N/A,,Kaohsiung City,Kaohsiung City,Chinese
448,Tzu-Hsuan LIAO,https://bwfbadminton.com/player/75041/tzu-hsuan-liao,-,-,24,22/01/1996,N/A,,Kaohsiung City,Kaohsiung City,Chinese
449,LIAO Tzu-Ling,https://bwfbadminton.com/player/79863/liao-tzu-ling,-,-,14,23/06/2006,N/A,,Kaohsiung City,Kaohsiung City,Chinese
450,LIAO Chao Pang,https://bwfbadminton.com/player/79915/liao-chao-pang,-,384,17,30/12/2002,N/A,,Kaohsiung City,Kaohsiung City,Chinese
451,Chiung Chen LIAO,https://bwfbadminton.com/player/99141/chiung-chen-liao,-,-,22,20/02/1998,N/A,,Kaohsiung City,Kaohsiung City,Chinese
452,LIAO Min Chun,https://bwfbadminton.com/player/53230/liao-min-chun,16,7,32,27/01/1988,Right Handed,Kaohsiung,180.00cm,180.00cm,Chinese
453,LIAO Lien Sheng,https://bwfbadminton.com/player/73968/liao-lien-sheng,-,-,49,28/12/1970,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
454,LIAO Hsiu-Chen,https://bwfbadminton.com/player/97491/liao-hsiu-chen,-,-,22,10/12/1997,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
455,Chun-Cheng LIAO,https://bwfbadminton.com/player/77184/chun-cheng-liao,-,-,20,03/03/2000,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
456,LIAO Jhuo-Fu,https://bwfbadminton.com/player/64081/liao-jhuo-fu,-,-,18,26/07/2002,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
457,LIAO Pin Yang,https://bwfbadminton.com/player/64137/liao-pin-yang,-,-,22,17/08/1998,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
458,Pei-Ching LIAO,https://bwfbadminton.com/player/80695/pei-ching-liao,-,-,19,19/11/2000,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
459,LIAO Pei-Chi,https://bwfbadminton.com/player/96171/liao-pei-chi,-,-,19,05/01/2001,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
460,LIAO Tzu-Ling,https://bwfbadminton.com/player/75726/liao-tzu-ling,-,-,17,14/11/2002,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
461,LIAO Po Kai,https://bwfbadminton.com/player/82592/liao-po-kai,-,-,17,27/03/2003,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
462,LIAO Tzu Yi,https://bwfbadminton.com/player/96308/liao-tzu-yi,-,-,17,18/04/2003,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
463,LIAO Bo-Siang,https://bwfbadminton.com/player/89509/liao-bo-siang,-,-,17,30/03/2003,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
464,LIAO Chao Hsiang,https://bwfbadminton.com/player/85336/liao-chao-hsiang,-,-,30,27/10/1989,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
465,LIAO Yu Jhen,https://bwfbadminton.com/player/55855/liao-yu-jhen,-,-,22,19/10/1997,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
466,LIAO I Liang,https://bwfbadminton.com/player/88253/liao-i-liang,-,-,26,17/09/1993,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
467,LIAO Ting Chieh,https://bwfbadminton.com/player/77585/liao-ting-chieh,-,-,17,29/01/2003,N/A,Kaohsiung,180.00cm,180.00cm,Chinese
468,LIAO Kuan Hao,https://bwfbadminton.com/player/96645/liao-kuan-hao,-,-,29,07/10/1990,Right Handed,Yunlin Taiwan,175.00cm,175.00cm,Mandarin
469,LIAO Sheng Shiun,https://bwfbadminton.com/player/50283/liao-sheng-shiun,-,-,37,06/04/1983,Right Handed,172.00cm,175.00cm,175.00cm,Mandarin
470,LIN Kang-Ting,https://bwfbadminton.com/player/74672/lin-kang-ting,-,-,22,06/09/1997,N/A,172.00cm,175.00cm,175.00cm,Mandarin
471,LIN Tsun Yu,https://bwfbadminton.com/player/86984/lin-tsun-yu,-,-,26,06/06/1994,N/A,172.00cm,175.00cm,175.00cm,Mandarin
472,LIN Kuan-Ting,https://bwfbadminton.com/player/58639/lin-kuan-ting,-,-,18,15/12/2001,N/A,172.00cm,175.00cm,175.00cm,Mandarin
473,LIN Chia Sheng,https://bwfbadminton.com/player/64876/lin-chia-sheng,-,-,17,13/09/2002,N/A,172.00cm,175.00cm,175.00cm,Mandarin
474,LIN Yu Chieh,https://bwfbadminton.com/player/92504/lin-yu-chieh,-,-,20,19/05/2000,N/A,172.00cm,175.00cm,175.00cm,Mandarin
475,LIN Wan Ching,https://bwfbadminton.com/player/74686/lin-wan-ching,-,-,24,01/11/1995,N/A,172.00cm,175.00cm,175.00cm,Mandarin
476,LIN Fang-Ting,https://bwfbadminton.com/player/56115/lin-fang-ting,-,-,17,03/09/2003,N/A,172.00cm,175.00cm,175.00cm,Mandarin
477,LIN Chien Yu,https://bwfbadminton.com/player/76647/lin-chien-yu,-,-,14,23/12/2005,N/A,172.00cm,175.00cm,175.00cm,Mandarin
478,LIN Yu Shin,https://bwfbadminton.com/player/88764/lin-yu-shin,-,-,14,31/08/2006,N/A,172.00cm,175.00cm,175.00cm,Mandarin
479,LIN Hou Chi,https://bwfbadminton.com/player/60836/lin-hou-chi,-,-,19,25/07/2001,N/A,172.00cm,175.00cm,175.00cm,Mandarin
480,LIN Chih-Chun,https://bwfbadminton.com/player/85808/lin-chih-chun,-,-,16,08/11/2003,N/A,172.00cm,175.00cm,175.00cm,Mandarin
481,LIN Hsuan Yu,https://bwfbadminton.com/player/97076/lin-hsuan-yu,-,-,16,20/09/2003,N/A,172.00cm,175.00cm,175.00cm,Mandarin
482,LIN Wei Jie,https://bwfbadminton.com/player/68932/lin-wei-jie,-,-,18,23/12/2001,N/A,172.00cm,175.00cm,175.00cm,Mandarin
483,LIN Shih Kai,https://bwfbadminton.com/player/83792/lin-shih-kai,-,-,-,N/A,N/A,172.00cm,175.00cm,175.00cm,Mandarin
484,LIN Tsung Yu,https://bwfbadminton.com/player/60919/lin-tsung-yu,-,-,23,19/03/1997,N/A,172.00cm,175.00cm,175.00cm,Mandarin
485,LIN Yu-Chen,https://bwfbadminton.com/player/90483/lin-yu-chen,-,-,18,06/12/2001,N/A,172.00cm,175.00cm,175.00cm,Mandarin
486,LIN Xiao Min,https://bwfbadminton.com/player/65203/lin-xiao-min,-,-,23,20/12/1996,N/A,172.00cm,175.00cm,175.00cm,Mandarin
487,LIN Jhih Yun,https://bwfbadminton.com/player/69009/lin-jhih-yun,-,-,20,13/09/1999,N/A,172.00cm,175.00cm,175.00cm,Mandarin
488,LIN Yen Jui,https://bwfbadminton.com/player/52994/lin-yen-jui,-,-,30,01/01/1990,N/A,172.00cm,175.00cm,175.00cm,Mandarin
489,LIN Yu-Cheng,https://bwfbadminton.com/player/95400/lin-yu-cheng,-,-,21,14/06/1999,N/A,172.00cm,175.00cm,175.00cm,Mandarin
490,LIN Bing-Wei,https://bwfbadminton.com/player/73474/lin-bing-wei,-,-,20,07/09/1999,N/A,172.00cm,175.00cm,175.00cm,Mandarin
491,LIN Yi Jhou,https://bwfbadminton.com/player/61106/lin-yi-jhou,-,-,21,29/10/1998,N/A,172.00cm,175.00cm,175.00cm,Mandarin
492,LIN Che-Yang,https://bwfbadminton.com/player/86036/lin-che-yang,-,-,14,01/11/2005,N/A,172.00cm,175.00cm,175.00cm,Mandarin
493,LIN Chien-Jui,https://bwfbadminton.com/player/90601/lin-chien-jui,-,-,24,05/09/1995,N/A,172.00cm,175.00cm,175.00cm,Mandarin
494,LIN Jia-Yin,https://bwfbadminton.com/player/86061/lin-jia-yin,-,-,16,29/09/2003,N/A,172.00cm,175.00cm,175.00cm,Mandarin
495,LIN Yu-Pei,https://bwfbadminton.com/player/84202/lin-yu-pei,-,-,16,07/01/2004,N/A,172.00cm,175.00cm,175.00cm,Mandarin
496,LIN Yu Tang,https://bwfbadminton.com/player/93123/lin-yu-tang,-,-,15,22/04/2005,N/A,172.00cm,175.00cm,175.00cm,Mandarin
497,Chun-An LIN,https://bwfbadminton.com/player/99311/chun-an-lin,-,-,20,31/12/1999,N/A,172.00cm,175.00cm,175.00cm,Mandarin
498,LIN Yang-Cheng,https://bwfbadminton.com/player/67403/lin-yang-cheng,-,-,14,02/03/2006,N/A,172.00cm,175.00cm,175.00cm,Mandarin
499,LIN Chun-Yi,https://bwfbadminton.com/player/86114/lin-chun-yi,-,-,20,02/10/1999,N/A,,175.00cm,175.00cm,Mandarin
500,LIN Shang Kai,https://bwfbadminton.com/player/78283/lin-shang-kai,-,-,24,02/02/1996,N/A,,175.00cm,175.00cm,Mandarin
501,LIN Kuan-Yu,https://bwfbadminton.com/player/89029/lin-kuan-yu,-,-,22,24/04/1998,N/A,,175.00cm,175.00cm,Mandarin
502,LIN Yu Hsien,https://bwfbadminton.com/player/91665/lin-yu-hsien,65,65,28,27/09/1991,Right Handed,Yunlin,174.00cm,174.00cm,Chinese and English
503,LIN Ruo Heng,https://bwfbadminton.com/player/75327/lin-ruo-heng,-,-,17,18/11/2002,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
504,LIN Ying Chun,https://bwfbadminton.com/player/57244/lin-ying-chun,-,-,26,05/03/1994,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
505,LIN Yu-Cheng,https://bwfbadminton.com/player/97455/lin-yu-cheng,-,-,22,30/10/1997,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
506,LIN Yu-Jung,https://bwfbadminton.com/player/84333/lin-yu-jung,-,-,14,29/03/2006,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
507,LIN Yu-Ying,https://bwfbadminton.com/player/57375/lin-yu-ying,-,-,17,23/03/2003,N/A,Yunlin,174.00cm,174.00cm,Chinese and English
